LATITUDE,LONGITUDE,NAME,STID,CELLS11,CELLS12,CELLS13
41.98806,-123.71833,ELK VALLEY NEAR GASQUET 17NE   (ELK),ELKC1,54d01d4,54d01d1,54d01d04
37.054722,-119.281056,SNF06 PORTABLE,FSBC1,8095b6c,8095b6d,8095b6d4
37.29699,-121.7649,CW7794 San Jose,C7794,808e2c4,808e2c3,808e2c34
34.777,-118.2775,WW6RY Lancaster,AS661,80c241c,80c241d,80c241c4
32.76697,-117.01615,CW7369 La Mesa,C7369,80d9574,80d9573,80d9573c
33.8977,-117.6024,Corona Airport,KAJO,80dcc94,80dcc91,80dcc904
34.2638,-116.856,Big Bear City Airport,KL35,80c4b44,80c4b43,80c4b43c
34.1339,-118.01814,CW8284 Monrovia,C8284,80c2d94,80c2d97,80c2d97c
35.13083,-118.49383,CW8288 Tehachapi,C8288,80c1f84,80c1f83,80c1f824
37.74883,-122.465,CW8158 San Francisco,C8158,808f7dc,808f7df,808f7df4
40.98238,-122.6945,CW8353 Trinity Center,C8353,54d2134,54d2133,54d21334
37.838878,-118.771892,DEXTER,DEXC1,8096194,8096193,80961934
33.95833,-116.593,Whitewater,SDDHS,80db22c,80db22d,80db22c4
37.27417,-121.94333,NO1PC Campbell,AS249,808e34c,808e34f,808e34fc
34.28349,-119.29886,CW8514 Ventura,C8514,80e9acc,80e9acf,80e9acf4
35.64583,-118.47722,ISABELLA WEATHER STATION NEAR LAKE ISABELLA,ISLC1,80c1ce4,80c1ce3,80c1ce24
36.958,-121.97333,CW8539 Santa Cruz,C8539,808e154,808e153,808e153c
32.92926,-117.13108,CW8688 Mira Mesa,C8688,80dbf8c,80dbf8f,80dbf8fc
38.3293,-122.31884,AA6AV-10 Napa,AS725,8085074,8085073,8085072c
37.97417,-120.689,CW8746 Copperopolis,C8746,8090ed4,8090ed3,8090ed34
38.19483,-120.0165,KG6QPT Pinecrest,AS728,8097484,8097485,8097484c
38.784597,-120.310514,SUGARLOAF (ENF),SKBC1,809a24c,809a249,809a249c
34.1003,-116.38851,CW7929 Yucca Valley,C7929,80dad8c,80dad8f,80dad8f4
38.26241,-119.2257,BRYANTFIELDMONO,KO57,8097bac,8097bad,8097bacc
34.08526,-117.14637,REDLANDS,KREI,80db55c,80db55b,80db55a4
34.13159,-115.94582,29PALMS,KTNP,80dabc4,80dabc3,80dabc24
39.8719,-121.65025,CW8878 Forest Ranch,C8878,8082d4c,8082d4b,8082d4bc
32.98476,-117.17883,KA6IQA Rancho Santa Fe,AS751,80dc084,80dc083,80dc0824
35.12414,-117.96651,CW9012 California City,C9012,80c22cc,80c22cf,80c22cfc
37.398333,-121.806944,SANJOSE,RJSC1,808fd24,808fd27,808fd274
34.86867,-118.20917,KK6KU Rosamond,AS776,80c23f4,80c23f5,80c23f4c
35.58646,-117.69407,CW9067 Ridgecrest,C9067,80c16dc,80c16db,80c16dac
33.98527,-116.98768,CW9072 Beaumont,C9072,80db5ac,80db5ab,80db5ab4
38.06662,-120.64796,CW9085 Angels Camp,C9085,809093c,809093d,809093dc
38.49219,-120.54208,CW9148 Pioneer,C9148,809a6d4,809a6d5,809a6d5c
38.6474,-121.22829,N6OIM Fair Oaks,AS790,809ae74,809ae73,809ae724
38.6909,-121.2534,CW9181 Orangevale,C9181,809ae0c,809ae09,809ae084
34.60917,-120.13467,CW9206 Solvang,C9206,80e954c,80e9549,80e95494
37.54897,-120.90898,KEYES,UP468,8091aa4,8091aa1,8091aa14
37.10583,-122.055,CW9234 Felton,C9234,808e464,808e463,808e463c
34.15717,-117.997,CW9396 Monrovia,C9396,80c2d94,80c2d95,80c2d944
34.22967,-118.8895,CW9443 Thousand Oaks,C9443,80e8304,80e8305,80e8304c
37.20667,-121.85817,CW9520 San Jose,C9520,808e30c,808e30f,808e30fc
38.02866,-122.03009,CW9461 Concord,C9461,808567c,808567d,808567cc
38.64449,-121.23194,CW9529 Fair Oaks,C9529,809ae74,809ae73,809ae73c
36.97076,-121.96891,CW9585 Santa Cruz,C9585,808e154,808e157,808e156c
35.13844,-120.56042,CW9687 Arroyo Grande,C9687,80ec5e4,80ec5e5,80ec5e44
35.65884,-117.82951,INYOKERN,MKIYK,80c10c4,80c10c1,80c10c0c
34.44804,-119.72469,CW9548 Santa Barbara,C9548,80e914c,80e914d,80e914c4
35.627,-117.8005,CW9763 Inyokern,C9763,80c10cc,80c10cf,80c10cec
33.90633,-118.01533,CW9736 La Mirada,C9736,80dd2b4,80dd2b5,80dd2b5c
38.14178,-122.55463,Novato / Gnoss Field,KDVO,8085bb4,8085bb3,8085bb24
39.21933,-121.07,WA3ELA Grass Valley,AS856,809b704,809b703,809b7024
33.20167,-116.93733,CW9939 Valley Center,C9939,80db934,80db933,80db9324
34.20633,-118.17383,CW9948 La Canada Flintridge,C9948,80c2c24,80c2c27,80c2c274
32.84917,-117.20817,K6SKM San Diego,AS861,80dc00c,80dc00f,80dc00ec
37.80669,-122.465,San Francisco,FTPC1,808586c,808586d,808586c4
37.9283,-122.4,Richmond,RCMC1,808582c,808582d,808582d4
37.5067,-122.21,Redwood City,RTYC1,808fa2c,808fa2f,808fa2f4
37.77167,-122.29833,Alameda,AAMC1,808f80c,808f80f,808f80e4
38.056,-122.0395,Port Chicago,PCOC1,808568c,8085689,8085688c
32.8667,-117.258,La Jolla,LJAC1,80dc06c,80dc06b,80dc06ac
35.1767,-120.76,Port San Luis,PSLC1,80ecf8c,80ecf8f,80ecf8fc
41.745,-124.183,Crescent City,CECC1,54d067c,54d067d,54d067cc
33.72,-118.272,Los Angeles,OHBC1,80dd37c,80dd37b,80dd37bc
32.71419,-117.17358,San Diego,SDBC1,80deab4,80deab5,80deab54
34.4083,-119.685,Santa Barbara,NTBC1,80e913c,80e913f,80e913f4
37.9961,-122.9767,Point Reyes,PRYC1,8085dbc,8085dbf,8085dbec
38.9133,-123.708,Arena Cove,ANVC1,80811ec,80811ed,80811ed4
40.7667,-124.217,North Spit,HBYC1,54d4004,54d4003,54d40034
36.44829,-118.90016,DW0117 Three Rivers Museum,D0117,8095454,8095457,8095457c
33.7753,-118.37049,DW0162 Rancho Palos Verdes,D0162,80dd4bc,80dd4b9,80dd4b94
33.7352,-118.2413,Los Angeles Pier 400,PFDC1,80dd374,80dd371,80dd3704
33.733,-118.1857,Los Angeles Pier J,PRJC1,80dd30c,80dd30b,80dd30bc
33.76362,-118.26542,Los Angeles Berth 161,PXAC1,80dd364,80dd367,80dd366c
33.7663,-118.24,Los Angeles Badger Avenue Bridge,BAXC1,80dd36c,80dd369,80dd3694
33.71583,-118.24612,Angels Gate,AGXC1,80dd374,80dd377,80dd3774
37.8,-122.33,Oakland Middle Harbor,OMHC1,80857fc,80857fd,80857fdc
35.9597,-116.2619,Tecopa/Shoshone,CMP28,80c667c,80c6679,80c66794
37.33617,-122.0575,DW0186 Sunnyvale,D0186,808fb44,808fb43,808fb43c
37.79583,-122.20333,CW6723 Oakland,C6723,808f864,808f865,808f864c
35.39231,-118.88453,CW6825 Bakersfield,C6825,80ea6dc,80ea6dd,80ea6dc4
34.4,-118.9,DW0328 Fillmore,D0328,80e9cdc,80e9cdb,80e9cdac
34.24316,-118.59225,DW0345 Chatsworth,D0345,80c29cc,80c29c9,80c29c94
34.04133,-117.17167,DW0394 Redlands,D0394,80db564,80db561,80db5604
33.19917,-117.387,DW0395 Oceanside,D0395,80dc6e4,80dc6e5,80dc6e4c
37.32399,-119.65102,DW0391 Oakhurst,D0391,8094274,8094277,80942774
33.7683,-118.2257,Los Angeles Pier S,PSXC1,80dd36c,80dd36b,80dd36bc
33.87817,-117.72183,DW0490 Yorba Linda,D0490,80dcce4,80dcce3,80dcce3c
36.41583,-119.00556,LAKE KAWEAH WEATHER STATION NEAR LEMONCOVE 3NNE,KAWC1,809547c,809547d,809547d4
37.75917,-119.82083,USCRN SITE NEAR YOSEMITE VILLAGE NEAR EL PORTAL 12W,YVVC1,8096c2c,8096c2d,8096c2cc
33.66301,-117.83013,DW0553 Irvine,D0553,80dcddc,80dcddd,80dcdddc
33.15044,-116.18041,KD6RSQ-5 Ocotillo Wells,AS938,80da24c,80da24f,80da24fc
34.10917,-118.93611,Circle X Ranch,CRXC1,80e83bc,80e83bf,80e83bec
34.53944,-119.18722,Rose Valley,RSVC1,80e9bcc,80e9bc9,80e9bc8c
34.28278,-119.09333,South Mountain West,SMNC1,80e84b4,80e84b3,80e84b24
34.41722,-119.42361,La Granada Mountain,LGRC1,80e9084,80e9083,80e9082c
37.286,-122.0495,KQ6QV Saratoga,AS952,808fb4c,808fb4d,808fb4dc
41.874,-120.158,DW0735 Fort Bidwell,D0735,54ca304,54ca305,54ca304c
34.6703,-118.9801,Alamo Mountain,AOMC1,80e9ea4,80e9ea7,80e9ea6c
37.45417,-119.64567,DW0826 Fish Camp,D0826,80969b4,80969b1,80969b04
40.73133,-124.205,DW0866 Eureka,D0866,54d4014,54d4011,54d40114
34.26733,-118.91667,DW0912 Moorpark-Home Acres,D0912,80e833c,80e833d,80e833d4
34.28583,-118.87967,DW0915 Moorpark-Downtown,D0915,80e8324,80e8321,80e83214
33.8655,-118.39617,DW1009 Hermosa Beach,D1009,80c2b34,80c2b37,80c2b37c
33.19283,-116.27867,DW1021 Borrego Springs,D1021,80da31c,80da31b,80da31b4
37.20917,-119.97833,EASTMAN LAKE WEATHER STATION NEAR RAYMOND 4WSW,ELWC1,8094034,8094033,8094032c
37.11444,-119.89333,HENSLEY LAKE WEATHER STATION NEAR RAYMOND 7S,HLWC1,809410c,809410b,809410a4
37.82567,-120.73367,DW1155 Knights Ferry,D1155,8090f04,8090f01,8090f014
33.19583,-117.21767,DW1175 Vista,D1175,80dc75c,80dc75d,80dc75d4
41.516083,-123.645267,SRF52 PORTABLE,TS777,54d1b44,54d1b43,54d1b434
33.74,-116.888,Hemet Valle Vista,SDHET,80db6c4,80db6c3,80db6c2c
33.67,-117.37,Lake Elsinore,SDLEL,80dc974,80dc975,80dc9754
33.96,-117.233,Moreno Valley,SDMRO,80dca8c,80dca89,80dca894
38.03828,-122.12053,Union Pacific Rail Rd Bridge (UPRR),UPBC1,80856f4,80856f1,80856f0c
36.31194,-121.57028,CHEWS RIDGE,CHWC1,809279c,809279d,809279c4
36.54556,-121.63139,MT TORO,TORC1,808df64,808df61,808df604
33.836092,-116.81125,VISTA GRANDE,VGRC1,80db6b4,80db6b3,80db6b24
39.00533,-120.86967,N6ZQK Foresthill,AT046,809ba7c,809ba7d,809ba7dc
36.85059,-119.63105,DW1297 Clovis,D1297,80945ac,80945af,80945aec
34.09833,-117.7595,DW1595 La Verne,D1595,80c32e4,80c32e3,80c32e34
35.251111,-118.600278,HART FLAT,HFLC1,80c1e34,80c1e35,80c1e344
36.22167,-121.75983,DW1685 Big Sur,D1685,808d844,808d845,808d845c
33.815278,-116.641944,MT. SAN JACINTO,MSJC1,80db10c,80db10d,80db10c4
41.08393,-122.72194,DW1811 Trinity Center,D1811,54d20fc,54d20fd,54d20fcc
34.90133,-118.652,WA6TK-3 Rosamond,AT084,80c2084,80c2081,80c2080c
34.2365,-117.65883,DW1871 Mt Baldy,D1871,80c33bc,80c33bf,80c33bec
35.706111,-118.8325,WOODY,WOCC1,80ea864,80ea865,80ea864c
32.96086,-117.01983,DW1910 Poway,D1910,80dbfac,80dbfaf,80dbfae4
38.38217,-123.06867,DW1970 Bodega Bay,D1970,8084274,8084277,80842764
33.41511,-117.12317,KG6YVD-10 Rainbow,AT107,80db814,80db811,80db811c
34.19111,-118.95639,DW1941 Newbury Park,D1941,80e8374,80e8375,80e8374c
34.23113,-119.02989,DW2070 Camarillo,D2070,80e8364,80e8361,80e8360c
37.53769,-122.50693,DW2059 Montara,D2059,808f71c,808f71b,808f71bc
37.32799,-119.55248,DW2149 Bass Lake,D2149,8094294,8094291,80942904
37.25503,-121.90469,DW2128 San Jose,D2128,808e344,808e341,808e340c
40.37783,-120.59667,DW2000 Susanville,D2000,809dbec,809dbef,809dbeec
33.24633,-117.25333,AF6GL Oceanside,AT125,80dc774,80dc773,80dc773c
38.61318,-122.8285,DW2144 Healdsburg,D2144,808416c,808416b,808416bc
39.236,-121.00467,DW2319 Nevada City,D2319,809b70c,809b70d,809b70c4
34.07509,-118.62692,DW2363 Malibu,D2363,80c2a04,80c2a03,80c2a034
33.06267,-117.28933,DW2370 Leucadia,D2370,80dc0cc,80dc0c9,80dc0c8c
32.926536,-118.531686,HOEPPEL,SIXC1,80dd8fc,80dd8fb,80dd8fac
32.82625,-118.361611,OP1 (SAN CLEMENTE ISLAND),ISCC1,80ddeb4,80ddeb3,80ddeb3c
32.833767,-118.422231,OP3 (SAN CLEMENTE ISLAND),SCJC1,80dd934,80dd933,80dd9334
37.91617,-122.286,W6ZZY Kensington,AT159,8085794,8085797,8085796c
37.33467,-121.97883,DW2458 Santa Clara,D2458,808fca4,808fca7,808fca64
33.95322,-117.69636,DW2585 Chino Hills,D2585,80dccdc,80dccdb,80dccdac
37.34149,-119.66748,WX6HNX-2 Oakhurst,AT301,80969dc,80969d9,80969d8c
38.42108,-121.43403,DW2634 Elk Grove,D2634,809ac64,809ac63,809ac634
38.71017,-123.45133,DW2695 The Sea Ranch,D2695,808135c,8081359,80813594
34.819434,-120.531396,Casmalia,CASC1,80ec3e4,80ec3e1,80ec3e1c
37.866,-120.17067,DW2740 Groveland,D2740,8090d4c,8090d4d,8090d4dc
38.38949,-122.96939,DW2849 Occidental,D2849,808425c,808425d,808425cc
33.02684,-117.11778,DW2868 San Diego,D2868,80dbf6c,80dbf6f,80dbf6fc
37.693028,-121.609333,ALTAMONT,AATC1,8090204,8090201,80902014
33.28117,-117.02467,DW2994 Valley Center,D2994,80db8e4,80db8e5,80db8e54
40.913933,-123.668781,BRUSH MOUNTAIN,BHTC1,54d3d94,54d3d93,54d3d93c
38.03464,-122.12519,Martinez-Amorco Pier,MZXC1,80856f4,80856f1,80856f0c
33.7483,-118.268,Los Angeles Pier F,PFXC1,80dd364,80dd365,80dd3644
32.92109,-117.25306,DW3101 Torrey Pines Reserve,D3101,80dc064,80dc067,80dc066c
37.0581,-122.03573,DW3150 Scotts Valley,D3150,808e474,808e473,808e4724
36.83278,-119.33722,PINE FLAT WEATHER STATION NEAR PIEDRA 3NE,PFLC1,8095aa4,8095aa3,8095aa34
33.188,-116.761,Mesa Grande,HP004,80dbc04,80dbc05,80dbc054
33.01,-116.97,Mt. Woodson,HP005,80dbefc,80dbeff,80dbeff4
37.83167,-122.24967,DW3169 Oakland,D3169,80857dc,80857df,80857df4
37.927,-122.0945,DW3296 Lafayette,D3296,808563c,808563d,808563dc
35.40333,-119.47056,WX6HNX-5 Buttonwillow,AT285,80ebac4,80ebac7,80ebac7c
33.7125,-117.76367,DW3439 Irvine,D3439,80dcdcc,80dcdcf,80dcdcec
36.8933,-121.4103,"Hollister, CA",KCVH,8091f74,8091f71,8091f71c
38.5158,-122.98369,DW3481 Guerneville,D3481,808418c,808418b,808418b4
37.54883,-122.2589,DW3499 Foster City,D3499,808f98c,808f98d,808f98d4
40.618361,-121.449861,LNF07 PORTABLE,TS877,54cd464,54cd463,54cd462c
32.6675,-116.699444,BARRETT,BAJC1,80d96ec,80d96eb,80d96eb4
36.86192,-119.71212,DW3347 Clovis,D3347,8094434,8094435,8094434c
37.23867,-122.04417,DW3546 Saratoga,D3546,808e4b4,808e4b1,808e4b04
37.65447,-122.02883,DW3560 Hayward,D3560,808f94c,808f949,808f9484
32.783,-117.136,MISSION VALLEY,BVDC1,80d9554,80d9551,80d9550c
33.361111,-117.105833,PALA,PZAC1,80db86c,80db86f,80db86f4
33.091389,-117.012222,SAN PASQUAL,PSQC1,80dbf24,80dbf23,80dbf224
32.67475,-116.094472,MOUNTAIN SPRINGS GRADE,TNSC1,80d9be4,80d9be5,80d9be54
37.89893,-121.72298,DW3588 Brentwood,D3588,808ffbc,808ffbf,808ffbfc
33.74776,-117.15214,DW3590 Hemet,D3590,80db61c,80db61d,80db61cc
36.35917,-119.31833,NR6G-1 Visalia,AT311,809525c,809525d,809525dc
34.15871,-118.04062,DW3624 Sierra Madre,D3624,80c2dbc,80c2dbf,80c2dbf4
34.195119,-118.093619,HENNINGER FLATS,HNGC1,80c2dd4,80c2dd3,80c2dd24
37.14683,-121.63783,DW3723 Morgan Hill,D3723,808e20c,808e20b,808e20a4
33.81048,-118.38093,DW3801 Redondo Beach,D3801,80dd4b4,80dd4b5,80dd4b44
37.85111,-122.155,DW3835 Orinda,D3835,808f884,808f881,808f881c
38.41667,-122.889,DW3838 Sebastopol,D3838,80843ac,80843ad,80843ad4
36.18278,-120.12222,WX6HNX-6 Huron,AT338,8094a74,8094a73,8094a72c
35.12481,-118.39204,MNLTH1,UP477,80c21e4,80c21e1,80c21e04
35.10052,-118.28567,CAMRNW,UP478,80c221c,80c221d,80c221c4
35.10336,-118.18772,WAREN1,UP479,80c226c,80c226b,80c226a4
35.02498,-118.16529,NOMOJW,UP480,80c23b4,80c23b3,80c23b2c
34.47139,-120.22654,GAVIWS,UP481,80eeb24,80eeb27,80eeb26c
37.32083,-119.56267,N6MDS Bass Lake,AT344,809428c,809428f,809428fc
35.74424,-120.87176,DW4060 Heritage Ranch,D4060,80932ac,80932ad,80932acc
33.155,-117.1625,DW4064 San Marcos,D4064,80db8ac,80db8a9,80db8a9c
32.81052,-116.76409,DW4140 Alpine,D4140,80d960c,80d960d,80d960cc
38.52417,-123.04507,DW4134 Cazadero,D4134,80841e4,80841e5,80841e54
37.32833,-120.452,DW4246 Merced,D4246,809143c,8091439,80914394
37.5136,-122.4996,Half Moon Bay Airport,KHAF,808f724,808f723,808f722c
35.135,-118.4392,Tehachapi Municipal Airport,KTSP,80c1f64,80c1f63,80c1f634
34.24533,-118.25883,DW4312 Glendale,D4312,80c2eb4,80c2eb1,80c2eb0c
32.74667,-117.13883,DW4331 San Diego,D4331,80d954c,80d954f,80d954ec
34.29735,-118.54529,DW4339 Porter Ranch,D4339,80c284c,80c284d,80c284c4
34.43755,-118.54785,DW4390 Valencia,D4390,80c2874,80c2877,80c28764
32.76417,-117.22633,FW0495 Sea World San Diego,F0495,80deaa4,80deaa7,80deaa64
32.83577,-117.19907,KE6BZI San Diego,AT382,80dc00c,80dc00f,80dc00f4
33.89905,-117.29861,DW4438 Riverside,D4438,80dca5c,80dca5b,80dca5bc
33.06236,-117.20033,DW4414 Encinitas,D4414,80dc0a4,80dc0a5,80dc0a44
33.82667,-118.12417,DW4465 Long Beach,D4465,80dd324,80dd321,80dd3214
34.0083,-118.5,Santa Monica,ICAC1,80c2a4c,80c2a4d,80c2a4dc
38.78515,-120.62215,DW4464 Pollack Pines,D4464,809a4f4,809a4f3,809a4f34
38.5315,-121.7865,University Airport,KEDU,808528c,808528f,808528f4
38.824733,-120.729867,ENF03 PORTABLE,TS903,809a524,809a521,809a5214
34.712,-120.47009,DW4531 Vandenberg Village,D4531,80ec19c,80ec19b,80ec19bc
38.43333,-122.89917,DW4623 Graton,D4623,808424c,808424d,808424cc
38.7242,-120.7533,Placerville Airport,KPVF,809a5ac,809a5a9,809a5a84
38.9092,-121.3513,Lincoln Regional Karl Harder Field,KLHM,809b3c4,809b3c7,809b3c74
32.92894,-117.09167,DW4679 San Diego,D4679,80dbf94,80dbf97,80dbf96c
37.96272,-122.30063,DW4688 El Sobrante,D4688,8085774,8085777,8085777c
37.04351,-121.18737,WX6HNX-9 Pacheco Pass,AT423,80918dc,80918dd,80918dc4
37.043,-122.02355,DW4738 Scotts Valley,D4738,808e40c,808e40d,808e40cc
37.7308,-119.5589,Happy Isles,AHIC1,8096f24,8096f25,8096f24c
40.2942,-121.05231,K6TTR Westwood,AT488,809d72c,809d72d,809d72cc
40.56722,-124.13552,K6PIJ Fortuna,AT493,54d40dc,54d40df,54d40dec
36.56951,-121.9676,DW4637 Pebble Beach,D4637,808de74,808de71,808de70c
33.99317,-118.43883,DW4674 Venice,D4674,80c2ba4,80c2ba7,80c2ba64
32.63486,-117.0334,WB6YTE Chula Vista,AT526,80d94e4,80d94e5,80d94e4c
35.99811,-120.12604,WX6HNX-3 Avenal,AT565,8094aa4,8094aa5,8094aa5c
32.95517,-117.20617,DW5079 San Diego,D5079,80dc084,80dc087,80dc0874
34.2764,-118.68375,Simi Valley - Cochran,SV,80e8284,80e8283,80e8282c
39.14556,-123.20306,Ukiah-E Gobbi Street,CQ214,808164c,808164f,808164fc
34.29124,-118.79761,Simi Valley - Upper Air,SU,80e82ec,80e82e9,80e82e9c
34.44804,-119.23131,Ojai - Ojai Ave,OJ,80e9bac,80e9bad,80e9bacc
34.3019,-118.6872,SIMI VALLEY VENTURA,LLLC1,80e829c,80e829d,80e829c4
33.7,-117.5331,MISSION VIEJO ORANGE,SNPC1,80dc954,80dc955,80dc955c
33.5372,-116.0922,MECCA RIVERSIDE,KSFC1,80da434,80da433,80da432c
33.5886,-116.1197,THERMAL RIVERSIDE,WRPC1,80da5c4,80da5c7,80da5c64
33.9667,-117.35,RIVERSIDE RIVERSIDE,UCRC1,80dcae4,80dcae3,80dcae2c
37.4878,-122.2139,Redwood City,RWCC1,808fa34,808fa31,808fa304
36.6044,-118.7325,THREE RIVERS TULARE,LDGC1,80955ec,80955ef,80955ef4
37.7981,-122.26343,Oakland Museum,OAMC1,808f874,808f873,808f8734
34.19389,-116.91361,CONVERSE FIRE STATION NEAR BIG BEAR CITY 6SW,CVNC1,80c4b34,80c4b35,80c4b34c
35.14,-119.4492,TAFT KERN,TFTC1,80ebcac,80ebcaf,80ebcae4
33.36316,-116.83637,KF6ILA-10 Palomar Mtn,AT571,80db97c,80db979,80db979c
34.09683,-118.9569,DW5145 Malibu,D5145,80e8394,80e8395,80e83954
33.15793,-116.1688,OCOTILLO WELLS 2WNW,OCWC1,80da24c,80da24f,80da24f4
33.0797,-116.6028,JULIAN SAN DIEGO,JLNC1,80dbd04,80dbd01,80dbd00c
33.0892,-117.1928,SAN MARCOS SAN DIEGO,NMLC1,80dc0ac,80dc0a9,80dc0a8c
33.2889,-116.8667,PAUMA VALLEY SAN DIEGO,ETKC1,80db96c,80db969,80db969c
39.0835,-120.171153,HOMEWOOD,HMDC1,809bd54,809bd57,809bd574
40.862278,-121.198972,LNF08 PORTABLE,TS924,54cd1fc,54cd1fd,54cd1fc4
34.3617,-117.65,AK7V Wrightwood ,AT643,80c3164,80c3167,80c31674
37.77174,-122.51051,DW5422 San Francisco,D5422,808587c,808587b,808587bc
41.643533,-123.444069,DUTCH-INDY,DUIC1,54d1d2c,54d1d2b,54d1d2b4
34.11159,-118.62799,DW5544 Topanga,D5544,80c29fc,80c29f9,80c29f9c
34.136239,-118.606,TOPANGA,TPGC1,80c29f4,80c29f1,80c29f1c
32.82697,-116.77332,Alpine,ANESD,80d960c,80d9609,80d96094
33.35713,-117.2757,Ammo Dump,AMOSD,80dc7c4,80dc7c1,80dc7c04
33.5576,-117.54654,Bell Canyon,CAPSD,80dc92c,80dc92b,80dc92b4
32.85217,-117.11908,Camp Elliot,MPESD,80dbfec,80dbfef,80dbfefc
33.07279,-116.84494,Goose Valley,GOSSD,80dbe8c,80dbe8f,80dbe8fc
33.07656,-116.5908,Julian,JULSD,80dbd04,80dbd01,80dbd014
32.87828,-116.42359,Mt. Laguna,MLGSD,80d978c,80d978b,80d978ac
33.35214,-116.86286,Mt. Palomar,PAMSD,80db974,80db977,80db976c
33.39172,-116.78808,Oak Grove,OGVSD,80dba2c,80dba2b,80dba2ac
33.0494,-116.63691,Pine Hills,PIHSD,80dbdac,80dbdaf,80dbdaf4
32.606357,-116.576878,Potrero,POTSD,80d972c,80d972d,80d972cc
33.2103,-116.50836,Ranchita,RCHSD,80dbcbc,80dbcbf,80dbcbe4
32.68471,-116.98005,San Miguel,MIGSD,80d95ac,80d95ab,80d95aa4
33.47839,-117.43428,Talega,TLGSD,80dc894,80dc895,80dc894c
33.23563,-117.0068,Valley Center,VLCSD,80db8dc,80db8df,80db8dec
32.85138,-116.89515,Los Coches,COCSD,80d958c,80d958b,80d958ac
33.03333,-117.18956,Rancho Santa Fe,RSFSD,80dc09c,80dc09f,80dc09f4
32.745,-116.0376,Imperial Valley,IMPSD,80d9eac,80d9ead,80d9eacc
32.63604,-116.11823,In Ko Pah,IKPSD,80d9bec,80d9beb,80d9bebc
32.71384,-116.86904,Jamul,JAMSD,80d95cc,80d95cb,80d95cbc
32.91431,-117.02959,Sycamore Canyon,SYCSD,80dbfb4,80dbfb7,80dbfb7c
32.86703,-116.89619,El Monte,ELMSD,80dbe24,80dbe21,80dbe204
32.84329,-116.88113,Rios Canyon,RIOSD,80d95f4,80d95f5,80d95f4c
32.64449,-116.34617,Tierra Del Sol,TDSSD,80d9a1c,80d9a1f,80d9a1e4
32.81154,-116.85324,Crest,CSTSD,80d95ec,80d95ef,80d95ef4
32.68839,-116.51179,Lake Morena,MORSD,80d9744,80d9741,80d97404
32.85794,-116.82188,Harbison Canyon,HARSD,80d95fc,80d95f9,80d95f94
32.8683,-116.84252,Blossom Valley,BVYSD,80d95fc,80d95f9,80d95f84
32.99948,-116.78854,Spangler Peak,SPPSD,80dbddc,80dbdd9,80dbdd8c
32.93497,-116.87588,Barona,BNASD,80dbe14,80dbe15,80dbe144
32.91264,-116.95121,San Vicente,SVCSD,80dbe34,80dbe37,80dbe36c
33.02928,-116.93516,Highland Valley,HVYSD,80dbef4,80dbef7,80dbef74
32.98626,-116.9081,Mussey Grade,MGRSD,80dbe5c,80dbe5d,80dbe5cc
33.28464,-117.01553,Cole Grade,CGDSD,80db8e4,80db8e5,80db8e4c
33.277111,-117.069299,Lilac,LLCSD,80db8ec,80db8ed,80db8ed4
32.84559,-116.70437,Viejas,VJSSD,80d9614,80d9617,80d96164
32.81324,-116.73412,Palo Verde,PVDSD,80d966c,80d966d,80d966cc
32.78356,-116.723,Carveacre,CRVSD,80d966c,80d9669,80d9668c
33.15917,-117.03133,Escondido,ESCSD,80dbf2c,80dbf2d,80dbf2d4
33.17799,-116.9947,Lake Wohlford,LKWSD,80db8d4,80db8d5,80db8d54
33.07272,-116.73794,Witch Creek,WCKSD,80dbc34,80dbc33,80dbc32c
32.94035,-116.63668,Boulder Creek,BOCSD,80dbd84,80dbd87,80dbd86c
33.16756,-116.75917,Mesa Grande,MGDSD,80dbc1c,80dbc1b,80dbc1a4
32.7008,-116.3683,Crestwood,CWDSD,80d99ec,80d99ef,80d99ef4
32.84538,-116.47192,Laguna,LAGSD,80d9794,80d9791,80d9791c
32.80849,-116.5083,Sunrise Hwy,SRHSD,80d979c,80d9799,80d9798c
32.59898,-116.49292,Campo,CPOSD,80d90b4,80d90b5,80d90b44
32.64791,-116.63145,Round Potrero,RPOSD,80d96dc,80d96d9,80d96d94
32.61225,-116.61333,West Potrero,WPTSD,80d96d4,80d96d7,80d96d64
32.68695,-116.76221,Deerhorn Valley,DHVSD,80d9684,80d9685,80d9684c
32.80554,-116.78794,Loveland,LLDSD,80d960c,80d960b,80d960ac
32.73616,-116.82239,Lawson Valley,LSVSD,80d95d4,80d95d1,80d95d14
32.78691,-116.83534,Dehesa,DEHSD,80d95dc,80d95dd,80d95dd4
33.56964,-117.51306,Ortega,ORTSD,80dc92c,80dc92f,80dc92f4
33.41921,-117.08186,Pala Temecula,PTMSD,80db814,80db815,80db815c
33.45839,-117.29735,Deluz,DLZSD,80dc874,80dc871,80dc8714
33.41892,-117.14413,Rainbow,RNBSD,80db80c,80db80f,80db80f4
33.401221,-117.170167,Rainbow Valley,RBVSD,80db80c,80db809,80db809c
33.31311,-117.08583,Keyes Creek,KCKSD,80db88c,80db88b,80db88ac
33.23996,-117.04519,Hideaway Lake,HIDSD,80db8c4,80db8c3,80db8c24
33.28779,-116.95642,Rincon,RINSD,80db91c,80db91b,80db91bc
